AtcoCode,CommonName,Street,stop_category,StopType,Latitude,Longitude,Easting,Northing,AdministrativeAreaRef,Status
8440B352501,SETU Cork Road,,Bus stop,BCT,52.245078,-7.137685,658887,610723,844,active
8440B352481,Larchville,,Bus stop,BCT,52.248559,-7.14037,658699,611108,844,active
8440B886521,Plunkett Station,,Bus stop,BCT,52.2662457,-7.1180082,660202,613094,844,active
8440B248301,WIT Arena,,Bus stop,BCT,52.252219,-7.181104,655913,611483,844,active
844000022,Browne's Road,,Bus stop,BCT,52.246039,-7.143656,658478,610825,844,active
844000027,Ballygunner,,Bus stop,BCT,52.231074,-7.062271,664057,609229,844,active
844000028,Earls Court,,Bus stop,BCT,52.244027,-7.0713552,663418,610662,844,active
844000029,Williamstown Glen,,Bus stop,BCT,52.2401969,-7.0873806,662329,610222,844,active
8440B353301,Ballindud,Tramore Road,Bus stop,BCT,52.220224,-7.127146,659640,607967,844,active
8440B353311,Duagh,Tramore Road,Bus stop,BCT,52.213453,-7.120743,660087,607219,844,active
8440B353481,Ballindud,Lacken Road,Bus stop,BCT,52.220871,-7.127525,659613,608038,844,active
8440B353491,Old Crystal Factory,Cork Road,Bus stop,BCT,52.2452564,-7.1307294,659362,610748,844,active
8440B353501,Templars Hall,Briot Crescent,Bus stop,BCT,52.241346,-7.134639,659100,610310,844,active
8440B353511,Foxwood,,Bus stop,BCT,52.235436,-7.139179,658798,609649,844,active
8440B353521,Carraig an Áird,Ormond Rise,Bus stop,BCT,52.233266,-7.141509,658641,609406,844,active
8440B353531,Carraig an Áird,Ormond Rise,Bus stop,BCT,52.233286,-7.141689,658629,609408,844,active
8440B353541,Foxwood,,Bus stop,BCT,52.235476,-7.139329,658787,609653,844,active
8440B353551,Templars Hall,Briot Crescent,Bus stop,BCT,52.241656,-7.134439,659113,610345,844,active
8440B3356691,Bawndaw,,Bus stop,BCT,52.261138,-7.147672,658184,612502,844,active
8440B353681,Cleaboy Road,,Bus stop,BCT,52.256813,-7.139407,658754,612027,844,active
8440PB13220,Larchville,Lismore Park,Bus stop,BCT,52.24857,-7.14056,658686,611109,844,active
8440PB13221,Christendom,Árd Glas,Bus stop,BCT,52.26306,-7.0951,661770,612759,844,active
8440PB14348,The Anchorage,,Bus stop,BCT,52.23131,-7.06832,663643,609250,844,active
8440PB14349,The Paddocks,Inner Ring Road,Bus stop,BCT,52.24815,-7.11447,660468,611084,844,active
8440PB14552,The Paddocks,The Paddocks,Bus stop,BCT,52.23377,-7.0731,663313,609519,844,active
8440PB14702,Kilcaragh Village,,Bus stop,BCT,52.22961,-7.06367,663964,609065,844,active
8440LL14992,Cruachán,,Bus stop,BCT,52.10541,-7.61983,626043,594903,844,active
8440LL14993,Cruachán,Kilrush Park,Bus stop,BCT,52.09293,-7.6358,624956,593509,844,active
845000025,Tramore Bus Station,,Bus stop,BCT,52.162226,-7.148568,658252,601497,845,active
845000026,Tramore Bus Station,,Bus stop,BCT,52.162254,-7.148685,658244,601500,845,active
8450PB002986,Tramore Cross,,Bus stop,BCT,52.2318144,-7.2007595,654596,609198,845,active
8450PB002985,Ballyduff The Sweep,a street,Bus stop,BCT,52.2272827,-7.2316976,652488,608671,845,active
8450PB003017,Gregariddy Cross,,Bus stop,BCT,52.160529,-7.018094,667181,601421,845,active
8450PB003016,Creamery Cross,,Bus stop,BCT,52.175671,-7.0339165,666076,603091,845,active
8450PB003023,Creamery Cross,,Bus stop,BCT,52.1757054,-7.0337257,666089,603095,845,active
8450PB003015,Rossduff Cross,,Bus stop,BCT,52.197729,-7.02175,666875,605556,845,active
8450PB003022,Rossduff Cross,,Bus stop,BCT,52.197584,-7.021651,666882,605540,845,active
8450PB003014,Horsequarter Cross,,Bus stop,BCT,52.155304,-6.998625,668521,600858,845,active
8450PB002980,Portlaw,,Bus stop,BCT,52.2874124,-7.3187065,646481,615301,845,active
8450PB002982,Pouldrew Waterford,,Bus stop,BCT,52.257919,-7.260244,650503,612059,845,active
8450PB003038,Crooke,,Bus stop,BCT,52.22865,-6.97398,670092,609041,845,active
8450PB003032,Crooke,,Bus stop,BCT,52.22892,-6.97408,670085,609071,845,active
8450PB003039,Hickeys Cross,,Bus stop,BCT,52.202205,-7.024973,666648,606051,845,active
8450PB003035,Hickeys Cross,,Bus stop,BCT,52.2021967,-7.0250609,666642,606050,845,active
8450PB003019,The Ship,,Bus stop,BCT,52.153456,-6.994779,668787,600656,845,active
8450PB003020,Fairy Bush,,Bus stop,BCT,52.1786753,-7.0135121,667467,603444,845,active
8450PB003026,Fairy Bush,,Bus stop,BCT,52.178539,-7.013354,667478,603429,845,active
8450PB003525,Callaghane,,Bus stop,BCT,52.2177124,-7.0372048,665789,607765,845,active
8450PB003522,Callaghane,,Bus stop,BCT,52.217732,-7.0373946,665776,607767,845,active
8450PB003524,Ballygunnermore,,Bus stop,BCT,52.225359,-7.056815,664438,608598,845,active
8450PB003523,Ballygunner Orpens,Dunmore Road,Bus stop,BCT,52.22794,-7.044742,665259,608896,845,active
8450PB003520,Ballygunner Orpens,Dunmore Road,Bus stop,BCT,52.228366,-7.045128,665232,608943,845,active
8450PB003566,Whitfield Clinic,,Bus stop,BCT,52.2407646,-7.1729686,656483,610215,845,active
8450PB003564,Whitfield Clinic,,Bus stop,BCT,52.240801,-7.1730265,656479,610219,845,active
8450PB003042,Passage East,,Bus stop,BCT,52.23911,-6.97303,670140,610206,845,active
8450PB003041,Passage East,,Bus stop,BCT,52.23902,-6.97262,670168,610196,845,active
8450B2162701,Spring,,Bus stop,BCT,52.087286,-7.64081,624616,592879,845,active
8450B2163901,Spring,,Bus stop,BCT,52.087519,-7.640779,624618,592905,845,active
8450B3301001,Ardmore,Main Street,Bus stop,BCT,51.9508688,-7.7241083,618965,577678,845,active
8450B2162901,Kilmeaden,,Bus stop,BCT,52.2325447,-7.2419716,651780,609249,845,active
8450B2162501,Kilmeaden,,Bus stop,BCT,52.2322354,-7.2414059,651819,609215,845,active
8450B2163101,Lemybrien,,Bus stop,BCT,52.16784,-7.52055,632798,601888,845,active
845000039,Tallow,,Bus stop,BCT,52.0947183,-8.0070636,599516,593645,845,active
845000040,Tallow,,Bus stop,BCT,52.094718,-8.006713,599540,593645,845,active
8450B2163801,Sexton Street,,Bus stop,BCT,52.0926589,-7.614469,626418,593486,845,active
8450B2162801,Sexton Street,,Bus stop,BCT,52.0926416,-7.6146734,626404,593484,845,active
8450B334991,Grange,,Bus stop,BCT,51.989813,-7.73992,617863,582006,845,active
845000079,Ballyduff East,,Bus stop,BCT,52.231939,-7.268465,649971,609163,845,active
845000127,Stradbally,,Bus stop,BCT,52.13109,-7.46165,636858,597828,845,active
845000128,Stradbally,,Bus stop,BCT,52.130887,-7.461461,636871,597806,845,active
845000152,Cappoquin,Mill Street,Bus stop,BCT,52.14643,-7.85066,610221,599408,845,active
845000177,Heilbhic,,Bus stop,BCT,52.05361,-7.5526,630684,589166,845,active
845000001,Leperstown Cross,,Bus stop,BCT,52.1669832,-7.0246467,666723,602133,845,active
845000048,Leperstown Cross,,Bus stop,BCT,52.166947,-7.024589,666727,602129,845,active
845000212,Maoil an Choirnigh,,Bus stop,BCT,52.048066,-7.594739,627798,588533,845,active
8450B2308601,Rodeen,,Bus stop,BCT,51.973333,-7.77513,615450,580165,845,active
8450B3312601,Coolgower,Tramore Road,Bus stop,BCT,52.205813,-7.115973,660423,606373,845,active
8450B3310801,Ballykinsella,,Bus stop,BCT,52.196057,-7.121154,660082,605283,845,active
8450B3308501,Ballinattin,,Bus stop,BCT,52.176061,-7.137646,658981,603045,845,active
8450B3314401,Tramore Bus Station,,Bus stop,BCT,52.162197,-7.148262,658273,601494,845,active
8450B3561601,Cappoquin,,Bus stop,BCT,52.1477319,-7.8523657,610104,599553,845,active
8450B339301,Tramore Cross,,Bus stop,BCT,52.2332456,-7.1931211,655116,609363,845,active
8450B2162301,Lemybrien,,Bus stop,BCT,52.167956,-7.520715,632787,601901,845,active
8450B2163301,Grange,,Bus stop,BCT,51.9896658,-7.740017,617856,581990,845,active
8450B353031,Crobally Lower,,Bus stop,BCT,52.171875,-7.140504,658791,602577,845,active
8450B353051,Riverstown,,Bus stop,BCT,52.166139,-7.139007,658901,601940,845,active
8450B353061,Árd na Groí,,Bus stop,BCT,52.17065,-7.15253,657970,602431,845,active
8450B353071,Crobally Heights,,Bus stop,BCT,52.169027,-7.154301,657851,602249,845,active
8450B353081,Marian Terrace,,Bus stop,BCT,52.167605,-7.154109,657866,602091,845,active
8450B353091,Old Sweet Briar,,Bus stop,BCT,52.1640336,-7.1537085,657898,601694,845,active
8450B353111,Clarinwood,,Bus stop,BCT,52.1653,-7.16431,657171,601826,845,active
8450B339591,Holy Cross School,,Bus stop,BCT,52.160915,-7.167726,656943,601336,845,active
8450B353121,Tramore Heights,,Bus stop,BCT,52.157611,-7.169468,656828,600967,845,active
8450B353131,Newtown Hill,,Bus stop,BCT,52.154334,-7.167812,656946,600604,845,active
8450B353141,The Orchard,,Bus stop,BCT,52.165586,-7.145888,658431,601873,845,active
8450B353151,Slí na Coille,,Bus stop,BCT,52.169823,-7.142561,658653,602347,845,active
8450B353161,Ballinattin,,Bus stop,BCT,52.175729,-7.137846,658968,603008,845,active
8450B338781,Carroll's Cross,,Bus stop,BCT,52.225854,-7.341927,644959,608438,845,active
8450B244601,Ardmore,,Bus stop,BCT,51.9508968,-7.7245736,618933,577681,845,active
8450B244621,Open Farm,,Bus stop,BCT,51.968774,-7.764922,616153,579660,845,active
8450B244631,Rodeen,,Bus stop,BCT,51.97364,-7.775915,615396,580199,845,active
8450B244641,Shanacoole,,Bus stop,BCT,51.974764,-7.812224,612901,580317,845,active
8450B244591,Saint Declan's School,College Road,Bus stop,BCT,51.95163,-7.73058,618520,577761,845,active
8450B244611,Saint Declan's School,,Bus stop,BCT,51.95165,-7.73129,618471,577763,845,active
8450B353251,Whitfield Hospital,Cork Road,Bus stop,BCT,52.24034,-7.17419,656400,610167,845,active
8450B353241,Whitfield Hospital,,Bus stop,BCT,52.2406,-7.17325,656464,610196,845,active
845000012,Ballyvoreen,,Bus stop,BCT,52.215998,-7.034169,665999,607577,845,active
845000014,Ballyvoreen,,Bus stop,BCT,52.215972,-7.034374,665985,607574,845,active
845000016,Ballymabin,,Bus stop,BCT,52.156891,-7.001352,668332,601032,845,active
845000017,Lemon Tree,,Bus stop,BCT,52.145328,-6.996745,668665,599750,845,active
845000018,Hook View,,Bus stop,BCT,52.146221,-7.000217,668426,599846,845,active
845000201,The Hermitage,,Bus stop,BCT,52.147245,-7.003336,668211,599957,845,active
845000020,Ard na Coille,,Bus stop,BCT,52.151587,-6.999147,668491,600444,845,active
845000021,The Park - St Andrews Church,,Bus stop,BCT,52.1531315,-6.9947136,668792,600620,845,active
845000022,The Harbour,,Bus stop,BCT,52.147144,-6.990421,669095,599958,845,active
845000024,Blenheim Cross,,Bus stop,BCT,52.234348,-7.043448,665338,609610,845,active
845000033,Ballynabola,,Bus stop,BCT,52.234887,-7.020436,666909,609691,845,active
845000034,Parkswood,,Bus stop,BCT,52.244545,-6.995168,668620,610789,845,active
845000035,School,,Bus stop,BCT,52.231762,-6.973175,670142,609388,845,active
845000036,Cuan na Greine,,Bus stop,BCT,52.230061,-6.978162,669804,609194,845,active
845000037,Estuary Heights,,Bus stop,BCT,52.233826,-6.976934,669882,609614,845,active
845000038,Suirway Bus Depot,,Bus stop,BCT,52.238805,-6.980963,669599,610164,845,active
845000041,Geneva Barracks,,Bus stop,BCT,52.217709,-6.981182,669617,607817,845,active
845000042,Woodstown Beach,,Bus stop,BCT,52.197338,-6.981985,669594,605550,845,active
845000043,Woodstown Strand,,Bus stop,BCT,52.201643,-6.978741,669809,606032,845,active
845000044,Ballyglan,,Bus stop,BCT,52.191949,-6.984477,669432,604948,845,active
845000045,Knockavelish Cross,,Bus stop,BCT,52.18318,-7.003995,668111,603954,845,active
8450PB003027,Killea,,Bus stop,BCT,52.162583,-7.000839,668358,601666,845,active
845000046,Killea,,Bus stop,BCT,52.162542,-7.001004,668347,601661,845,active
845000200,Marian Terrace,,Bus stop,BCT,52.156511,-6.995763,668715,600995,845,active
845000047,Strand Inn,,Bus stop,BCT,52.15508,-6.99448,668805,600837,845,active
845000023,Raheen,,Bus stop,BCT,52.208933,-6.976686,669938,606845,845,active
845000202,Woodlands,,Bus stop,BCT,52.292167,-7.312359,646909,615834,845,active
845000203,Carrick Road,,Bus stop,BCT,52.290397,-7.312651,646891,615637,845,active
845000206,George's Street,,Bus stop,BCT,52.287612,-7.315874,646674,615325,845,active
845000207,William Street,,Bus stop,BCT,52.286583,-7.316682,646620,615210,845,active
845000209,Darrigle,,Bus stop,BCT,52.269223,-7.278473,649246,613304,845,active
845000210,Kilmeadan Station,,Bus stop,BCT,52.24724,-7.24642,651459,610881,845,active
845000211,Barnhill,,Bus stop,BCT,52.231331,-7.221205,653200,609129,845,active
845000213,An Seanphobal,,Bus stop,BCT,52.006541,-7.63967,624739,583897,845,active
845000216,Baile na nGall,,Bus stop,BCT,52.046065,-7.567585,629662,588321,845,active
845000215,An Rinn,,Bus stop,BCT,52.047181,-7.58241,628644,588439,845,active
845000217,Annestown,,Bus stop,BCT,52.14141,-7.27697,649490,599086,845,active
845000015,Ballymabin,,Bus stop,BCT,52.156934,-7.001117,668348,601037,845,active
8450PB003024,Gregariddy Cross,,Bus stop,BCT,52.1606353,-7.0179451,667191,601433,845,active
845000010,Cappoquin,,Bus stop,BCT,52.146794,-7.849651,610290,599449,845,active
845000011,Cappoquin,,Bus stop,BCT,52.146892,-7.849563,610296,599460,845,active
8450TR000276,Waterford Airport Car Park,R708,Taxi rank,TXR,52.1879582,-7.0810796,662833,604416,845,active
8450PB003563,SETU West Campus,,Bus stop,BCT,52.252277,-7.181718,655871,611489,845,active
8450B3511902,Leamybrien,N25,Bus stop,BCT,52.16758,-7.521012,632767,601859,845,active
845000031,Lismore,,Bus stop,BCT,52.1376832,-7.9317652,604671,598427,845,active
845000032,Lismore,,Bus stop,BCT,52.1377102,-7.9317944,604669,598430,845,active
845000125,Durrow,,Bus stop,BCT,52.144245,-7.516558,633089,599265,845,active
845000179,Dungarvan Shopping Centre,,Bus stop,BCT,52.0908862,-7.6222039,625889,593286,845,active
8450B3561704,Dungarvan Davitt's Quay,Davitts Quay,Bus stop,BCT,52.091385,-7.620901,625978,593342,845,active
8450B353041,Bayview,,Bus stop,BCT,52.1674856,-7.1413051,658742,602088,845,active
845000008,Knockyelan,,Bus stop,BCT,52.16353,-7.52588,632437,601406,845,active
845000009,Clonanagh,,Bus stop,BCT,52.09713,-7.60837,626833,593986,845,active
8450B216301,Kilmacthomas,,Bus stop,BCT,52.206257,-7.424047,639366,606210,845,active
8450B216241,Kilmacthomas,,Bus stop,BCT,52.206329,-7.424046,639366,606218,845,active
845000005,Cappoquin,,Bus stop,BCT,52.1466606,-7.851025,610196,599434,845,active
8450B234601,Shanacoole,,Bus stop,BCT,51.974817,-7.811569,612946,580323,845,active
8450B230891,Open Farm,,Bus stop,BCT,51.968711,-7.765039,616145,579653,845,active
8450B332902,Summer Hill,,Bus stop,BCT,52.163334,-7.155169,657799,601615,845,active
8450B332901,Summer Hill,,Bus stop,BCT,52.163352,-7.155154,657800,601617,845,active
8450B331451,Cove Park,,Bus stop,BCT,52.1575047,-7.1621191,657331,600961,845,active
8450B331471,Church Road,,Bus stop,BCT,52.158217,-7.156099,657742,601045,845,active
8450B331461,Slí na Coille,,Bus stop,BCT,52.169502,-7.142948,658627,602311,845,active
8450B255061,Lismore,,Bus stop,BCT,52.136741,-7.934327,604496,598322,845,active
8450B356171,Dungarvan,,Bus stop,BCT,52.0917366,-7.6211023,625964,593381,845,active
8450B216321,Dungarvan,Davitts Quay,Bus stop,BCT,52.0914753,-7.6209148,625977,593352,845,active
8450B356174,Dungarvan Davitt's Quay,Davitts Quay,Bus stop,BCT,52.091385,-7.620901,625978,593342,845,active
8450B338741,Carroll's Cross,,Bus stop,BCT,52.224384,-7.345872,644691,608272,845,active
845000004,Abbeyside,,Bus stop,BCT,52.092279,-7.616355,626289,593443,845,active
8450LL10554,Clarinwood,,Bus stop,BCT,52.16546,-7.16444,657162,601844,845,active
8450LL10850,Dunhill,,Bus stop,BCT,52.1731,-7.2622,650466,602622,845,active
8450LL10851,Kill,,Bus stop,BCT,52.17675,-7.33466,645506,602980,845,active
8450LL10852,Bunmahon,,Bus stop,BCT,52.140498,-7.367813,643273,598926,845,active
8450LL10853,Ballinroad,,Bus stop,BCT,52.1050975,-7.5746708,629137,594885,845,active
845000007,Rockfield,,Bus stop,BCT,52.124555,-7.771274,615662,596989,845,active
8450LL10541,Pulla North,,Bus stop,BCT,52.04512,-7.65755,623491,588183,845,active
845000006,Abbeyside,,Bus stop,BCT,52.092287,-7.616267,626295,593444,845,active
845000002,Tesco Tramore,,Bus stop,BCT,52.1644525,-7.1607607,657415,601735,845,active
8450LL10551,Tesco Tramore,,Bus stop,BCT,52.1644971,-7.1607161,657418,601740,845,active
845000003,Fenor,,Bus stop,BCT,52.16115,-7.22567,652978,601318,845,active
8450LL10552,Fenor,,Bus stop,BCT,52.1612195,-7.2256007,652983,601326,845,active
8450LL10547,Lismore,,Bus stop,BCT,52.1365,-7.93492,604455,598295,845,active
8450GA00008,Passage East,,Ferry,FER,52.24002,-6.97315,670131,610307,845,active
845000027,Montelado Way,,Bus stop,BCT,52.238958,-7.064653,663883,610104,845,active
845000028,Newtown Hill,,Bus stop,BCT,52.153954,-7.168484,656900,600561,845,active
845000013,Glenville,,Bus stop,BCT,52.24917,-7.090008,662137,611218,845,active
8450B248301,WIT Arena,,Bus stop,BCT,52.252219,-7.181104,655913,611483,845,active
8450B255521,Dunmore East,,Bus stop,BCT,52.14721,-6.99273,668937,599963,845,active
8450B255561,Shanakiel,,Bus stop,BCT,52.1497623,-7.0033963,668203,600237,845,active
8450B255571,Ard na Coille,,Bus stop,BCT,52.151501,-6.999543,668464,600434,845,active
8450B255581,The Woods,,Bus stop,BCT,52.1528162,-6.996752,668653,600583,845,active
8450B255591,Horsequarter,,Bus stop,BCT,52.155218,-6.99908,668490,600848,845,active
8450B255601,Ballinkina,,Bus stop,BCT,52.213755,-7.031481,666186,607330,845,active
8450B250611,Riverview,,Bus stop,BCT,52.23665,-7.06055,664167,609851,845,active
8450B250621,Ballinakill Downs,,Bus stop,BCT,52.240697,-7.067442,663690,610295,845,active
8450B250641,Viewmount Park,,Bus stop,BCT,52.244926,-7.072552,663335,610761,845,active
8450B250651,Waterford Hospital,,Bus stop,BCT,52.24707,-7.081118,662747,610992,845,active
8450B250661,Leoville,,Bus stop,BCT,52.247844,-7.085935,662417,611074,845,active
8450B250671,Glenville,,Bus stop,BCT,52.249283,-7.09065,662093,611230,845,active
8450B250681,Newtown Park,,Bus stop,BCT,52.252328,-7.098614,661545,611562,845,active
8450B250801,Newtown Road,,Bus stop,BCT,52.253055,-7.100782,661396,611641,845,active
8450B250811,Lombard Street,,Bus stop,BCT,52.259354,-7.105254,661082,612338,845,active
8450B247721,Dock Road,,Bus stop,BCT,52.15284,-6.99473,668791,600588,845,active
8450B250821,Cork Road West,,Bus stop,BCT,52.243105,-7.164461,657061,610482,845,active
8450B250831,Coolfinn,,Bus stop,BCT,52.282764,-7.312373,646918,614788,845,active
8450B247711,Horsequarter,,Bus stop,BCT,52.155599,-6.999422,668466,600890,845,active
8450B247701,Ballinkina,,Bus stop,BCT,52.213827,-7.031377,666193,607338,845,active
8450B247681,Island View,,Bus stop,BCT,52.237671,-7.06222,664051,609963,845,active
8450B250851,Portlaw George's Street,,Bus stop,BCT,52.28754,-7.31768,646551,615316,845,active
8450B245541,Queen Street Upper,,Bus stop,BCT,52.2888,-7.31453,646764,615458,845,active
8450B247521,Coolfinn,,Bus stop,BCT,52.282768,-7.3129739,646877,614788,845,active
8450B247531,Cork Road West,,Bus stop,BCT,52.243078,-7.164535,657056,610479,845,active
8450B247541,Ballynaneashagh,,Bus stop,BCT,52.243026,-7.155882,657647,610480,845,active
8450B247691,Riverview,,Bus stop,BCT,52.236385,-7.059802,664218,609822,845,active
8450B247671,Meledon Grove,,Bus stop,BCT,52.240212,-7.066266,663771,610242,845,active
8450B247551,Lombard Street,,Bus stop,BCT,52.259489,-7.105222,661084,612353,845,active
8450B247561,Newtown Road,,Bus stop,BCT,52.253042,-7.100314,661428,611640,845,active
8450B247661,Viewmount Park,,Bus stop,BCT,52.244961,-7.072346,663349,610765,845,active
8450B247651,Waterford Hospital,,Bus stop,BCT,52.246922,-7.078353,662936,610978,845,active
8450B247641,Leoville,Dunmore Road,Bus stop,BCT,52.24803,-7.08638,662386,611094,845,active
8450B247571,Newtown Park,,Bus stop,BCT,52.252372,-7.098496,661553,611567,845,active
8450B247581,Gortmore Drive,,Bus stop,BCT,52.250603,-7.095404,661767,611373,845,active
8450B247591,Glenville,,Bus stop,BCT,52.249336,-7.090547,662100,611236,845,active
8450B247511,Portlaw William Street,,Bus stop,BCT,52.28663,-7.31663,646623,615215,845,active
