,AtcoCode,PlateCode,CommonName,ShortCommonName,CommonNameGA,ShortCommonNameGA,Indicator,Street,NptgLocalityRef,GridType,Easting,Northing,Latitude,Longitude,StopType,BusStopType,TimingStatus,CompassPoint,StopAreaRef,AdministrativeAreaRef,Status,CreationDateTime,ModificationDateTime
13363,8410B332241,332241,Moyvane,Moyvane,Maigh Mheáin,Maigh Mheáin,,,E0839066,ITM,506943,639820,52.501825,-9.370631,BCT,CUS,OTH,N,,841,active,2022-09-16T00:00:00.000,2025-09-22T08:44:01.000
13364,8410B332261,332261,Loughill,Loughill,Leamhchoill,Leamhchoill,,,E0411007,ITM,518966,649945,52.594729,-9.196062,BCT,MKD,OTH,N,,841,active,2022-09-16T00:00:00.000,2026-02-11T14:27:35.987
13365,8410B332291,332291,Deel Manor,Deel Manor,Mainéar na Daoile,Mainéar na Daoile,,,E0841552,ITM,533680,650322,52.600111,-8.978997,BCT,MKD,OTH,N,,841,active,2022-09-16T00:00:00.000,2025-01-30T15:04:08.001
13366,8410B332311,332311,Pallaskenry,Pallaskenry,Pailís Chaonraí,Pailís Chaonraí,,,E0411909,ITM,541302,654588,52.6393258,-8.8672553,BCT,MKD,OTH,N,,841,active,2022-09-16T00:00:00.000,2022-09-19T14:17:21.000
13367,8410B332411,332411,Gaelscoil an Ráithín,Gaelscl an Ráithín,Gaelscoil an Ráithín,Gaelscl an Ráithín,,,E0411556,ITM,553574,654007,52.635292,-8.685872,BCT,CUS,OTH,N,,841,active,2022-09-16T00:00:00.000,2025-09-22T08:44:01.000
13368,8410B332441,332441,Gaelscoil an Ráithín,Gaelscl an Ráithín,Gaelscoil an Ráithín,Gaelscl an Ráithín,,,E0411556,ITM,553679,653994,52.635185,-8.68432,BCT,CUS,OTH,N,,841,active,2022-09-16T00:00:00.000,2025-09-22T08:44:01.000
13369,8410B332451,332451,Pallaskenry NS,Pallaskenry NS,SN Pailís Chaonraí,SN Pailís Chaonraí,,,E0411909,ITM,541290,654569,52.6391537,-8.8674292,BCT,MKD,OTH,N,,841,active,2022-09-16T00:00:00.000,2022-09-19T14:16:09.000
13370,8410B332491,332491,Deel Manor,Deel Manor,Mainéar na Daoile,Mainéar na Daoile,,,E0841552,ITM,533665,650315,52.600046,-8.979217,BCT,MKD,OTH,N,,841,active,2022-09-16T00:00:00.000,2025-01-30T15:04:08.001
13371,8410B345771,345771,Moyvane,Moyvane,Maigh Mheáin,Maigh Mheáin,,,E0839066,ITM,506951,639821,52.501836,-9.370514,BCT,CUS,OTH,N,,841,active,2022-09-19T00:00:00.000,2025-09-22T08:44:01.000
13372,8410CO11083,11083,Newtown Centre,Newtown Centre,Ionad an Bhaile Nua,Ionad an Bhaile Nua,,,E0411726,ITM,563576,657049,52.6634,-8.53845,BCT,MKD,OTH,N,,841,active,2022-09-20T00:00:00.000,2026-03-30T15:25:01.014
13373,8410CO11087,11087,Curragh Birin,Curragh Birin,Curragh Birin,Curragh Birin,,,E0411188,ITM,560781,657195,52.664513,-8.579785,BCT,CUS,OTH,N,,841,active,1969-12-31T00:00:00.000,2026-03-26T16:04:06.235
13374,8410CO11088,11088,City East Plaza,City E Pza,Plaza Oirthear na Cathrach,Pza Oir na Cathrach,,,E0411064,ITM,561122,655913,52.653016,-8.574594,BCT,MKD,OTH,N,,841,active,2020-09-24T00:00:00.000,2026-03-30T15:48:17.414
13375,841000065,13385,Ardagh East,Ardagh East,Ardach Thoir,Ardach Thoir,,,E0841091,ITM,527860,638649,52.494469,-9.062358,BCT,CUS,OTH,N,,841,active,2022-09-27T00:00:00.000,2025-05-13T11:10:13.999
13376,841000066,13386,Ardagh,Ardagh,Ardach,Ardach,,,E0841091,ITM,527775,638589,52.493919,-9.063597,BCT,CUS,OTH,N,,841,active,2022-09-27T00:00:00.000,2025-05-13T11:10:33.769
13377,841000067,13387,Ardagh,Ardagh,Ardach,Ardach,,,E0841091,ITM,527767,638588,52.493909,-9.063714,BCT,CUS,OTH,N,,841,active,2022-09-27T00:00:00.000,2025-05-13T11:10:52.402
13378,841000068,13388,Churchtown,Churchtown,Baile an Teampaill,Baile an Teampaill,,,E0841636,ITM,527541,634589,52.457941,-9.066173,BCT,CUS,OTH,N,,841,active,2022-09-27T00:00:00.000,2025-05-13T11:11:54.239
13379,841000069,13389,Churchtown,Churchtown,Baile an Teampaill,Baile an Teampaill,,,E0841636,ITM,527569,634562,52.457702,-9.065755,BCT,CUS,OTH,N,,841,active,2022-09-27T00:00:00.000,2025-05-13T11:12:18.458
13380,841000072,13390,Station Road,Station Road,Bóthar an Stáisúin,Bóthar an Stáisúin,,,E0411816,ITM,528280,634463,52.456906,-9.055274,BCT,CUS,OTH,N,,841,active,2022-09-27T00:00:00.000,2025-05-13T11:12:40.222
13381,841000073,13391,Station Road,Station Road,Bóthar an Stáisúin,Bóthar an Stáisúin,,,E0411816,ITM,528266,634457,52.45685,-9.055479,BCT,CUS,OTH,N,,841,active,2022-09-27T00:00:00.000,2025-05-13T11:13:07.427
13382,841000074,14446,Ballingarry,Ballingarry,Baile an Gharraí,Baile an Gharraí,,,E0841022,ITM,541393,636084,52.473038,-8.862643,BCT,CUS,OTH,N,,841,active,2022-09-27T00:00:00.000,2025-07-30T15:29:21.449
13383,841000075,13393,Ballingarry,Ballingarry,Baile an Gharraí,Baile an Gharraí,,,E0841022,ITM,541393,636095,52.473137,-8.862645,BCT,CUS,OTH,N,,841,active,2022-09-27T00:00:00.000,2025-05-13T11:19:08.969
13384,841000077,12829,Garrane,Garrane,Garrán an Ridire,Garrán an Ridire,,,E0382819,ITM,557925,618982,52.320852,-8.617177,BCT,CUS,OTH,N,,841,active,2022-10-24T00:00:00.000,2026-03-11T11:19:15.001
13385,841000079,12830,Garrynderk,Garrynderk,Garraí na Deirce,Garraí na Deirce,,,E0841978,ITM,554702,623346,52.359819,-8.665038,BCT,CUS,OTH,N,,841,active,2022-10-24T00:00:00.000,2025-02-13T14:07:49.000
13386,841000080,12831,Garrynderk,Garrynderk,Garraí na Deirce,Garraí na Deirce,,,E0841978,ITM,554688,623339,52.359755,-8.665243,BCT,CUS,OTH,N,,841,active,2022-10-24T00:00:00.000,2025-02-13T14:07:49.000
13387,841000081,,Broadford,Broadford,Béal an Átha,Béal an Átha,,,E0841080,ITM,533595,622013,52.3456889,-8.9746142,BCT,CUS,OTH,N,,841,active,2022-10-26T00:00:00.000,2023-06-26T10:02:18.871
13388,841000082,14148,Mary Immaculate College,Mary Immaculate Col,Coláiste Mhuire gan Smál,Col Mhuire gan Smál,,,E0840006,ITM,556506,656011,52.653546,-8.642824,BCT,CUS,OTH,N,,841,active,2022-10-28T00:00:00.000,2026-03-11T11:19:15.001
13389,841000084,13396,Parkway Shopping Centre,Parkway SC,Ionad Siopadóireachta Bhealach na Páirce,IS Bhealach na Prce,,,E0840066,ITM,559695,656995,52.662636,-8.595815,BCT,CUS,OTH,N,,841,active,2022-11-04T00:00:00.000,2025-05-13T11:25:50.480
13390,8410B334541,334541,Drombanna,Drombanna,Drom Bainne,Drom Bainne,,,E0411804,ITM,561269,652651,52.6237087,-8.5720385,BCT,MKD,OTH,N,,841,active,2022-12-02T00:00:00.000,2022-12-02T16:48:40.000
13391,8410B603081,603081,Drombanna,Drombanna,Drom Bainne,Drom Bainne,,,E0411804,ITM,561248,652656,52.6237522,-8.5723493,BCT,MKD,OTH,N,,841,active,2022-12-02T00:00:00.000,2022-12-02T16:49:25.000
13392,8410B336401,336401,Marian Park,Marian Park,Páirc Mhuire,Páirc Mhuire,,Main Street,E0411490,ITM,551751,649701,52.59643,-8.712168,BCT,MKD,OTH,N,,841,active,2023-03-09T11:52:04.875,2024-12-10T17:03:48.499
13393,8410B332911,332911,Marian Park,Marian Park,Páirc Mhuire,Páirc Mhuire,,Main Street,E0411490,ITM,551726,649670,52.59615,-8.712539,BCT,MKD,OTH,N,,841,active,2023-03-09T11:56:36.138,2024-12-10T17:03:26.585
13394,8410B609841,609841,Milford Road,Milford Rd,Bothar Áth an Mhuilinn,Br Áth an Mhuilinn,,Milford Road,E0841066,ITM,561407,657519,52.6674711,-8.5705769,BCT,MKD,OTH,N,,841,active,2023-11-09T11:07:29.127,2024-11-20T16:03:24.923
13395,8410B332111,332111,Saint Francis Avenue,St Francis Avenue,Ascaill San Proinsias,Ascaill S Proinsias,,,E0841006,ITM,534661,650534,52.602135,-8.964561,BCT,MKD,OTH,N,,841,active,2024-03-11T13:00:26.001,2026-03-09T13:05:36.073
13396,8410PB11787,11787,Raheen Business Park,Raheen Business Pk,Páirc Gnó An Ráithín,Prc Gnó An Ráithín,,,E0841813,ITM,554833,652130,52.618528,-8.667015,BCT,CUS,OTH,N,,841,active,2024-05-03T15:58:08.000,2025-09-22T08:44:01.000
13397,8410LL13036,13036,Castlemahon,Castlemahon,Caisleán Maí Tamhnach,Cais Maí Tamhnach,,,E0841645,ITM,531281,631535,52.43098,-9.01052,BCT,MKD,OTH,N,,841,active,2025-04-23T12:29:57.486,2025-04-23T12:29:57.486
13398,8410LL13037,13037,Feohanagh,Feohanagh,An Fheothanach,An Fheothanach,,,E0841067,ITM,533603,626582,52.38675,-8.9754,BCT,MKD,OTH,S,,841,active,2025-04-23T12:34:35.925,2025-04-23T12:34:35.925
13399,8410LL13038,13038,Kilmeedy,Kilmeedy,Cill Míde,Cill Míde,,,E0841019,ITM,537717,629631,52.41464,-8.91554,BCT,MKD,OTH,S,,841,active,2025-04-23T13:00:00.207,2025-04-23T13:00:00.207
13400,8410LL13039,13039,Feenagh,Feenagh,Fíonach,Fíonach,,,E0841009,ITM,540269,626812,52.38959,-8.87753,BCT,MKD,OTH,S,,841,active,2025-04-23T14:08:14.190,2025-04-23T14:08:14.190
13401,8410LL13040,13040,Lisvernane,Lisvernane,Lios Fearnáin,Lios Fearnáin,,,E0411452,ITM,584593,628971,52.41203,-8.22646,BCT,MKD,OTH,E,,841,active,2025-04-23T14:14:17.164,2025-04-23T14:14:17.164
13402,8410LL13063,13063,Lisvernane,Lisvernane,Lios Fearnáin,Lios Fearnáin,,,E0411452,ITM,584595,628964,52.41197,-8.22643,BCT,MKD,OTH,W,,841,active,2025-04-23T15:40:37.608,2025-04-23T15:40:37.608
13403,8410PB13195,13195,Troy Studios (Event Stop),Troy Stud,Stiúideonna an Treoigh (Stad Imeachta),Stiúid an Treoigh,,,E0841066,ITM,562319,658352,52.67502,-8.55718,BCT,MKD,OTH,NE,,841,active,2025-05-08T17:02:41.045,2025-05-08T17:02:41.045
13404,8410B0603541,603541,Mungret Park,Mungret Park,Páirc Mhungairit,Páirc Mhungairit,,,E0841051,ITM,553583,653679,52.632349,-8.685697,BCT,CUS,OTH,S,,841,active,2025-07-10T16:19:31.674,2025-07-10T16:19:31.674
13405,8410B0603551,603551,Mungret College,Mungret College,Coláiste Mhungairit,Coláiste Mhungairit,,,E0841051,ITM,553780,653394,52.629803,-8.68275,BCT,CUS,OTH,SE,,841,active,2025-07-10T16:20:55.428,2025-09-25T13:58:59.938
13406,8410B0603561,603561,Dromdarrig,Dromdarrig,An Drom Dearg,An Drom Dearg,,,E0841051,ITM,554192,653319,52.629164,-8.676641,BCT,CUS,OTH,E,,841,active,2025-07-10T16:22:08.497,2025-09-25T13:54:06.753
13407,8410B0603571,603571,Mungret Gate,Mungret Gate,Geata Mhungairit,Geata Mhungairit,,,E0841051,ITM,554492,653728,52.632865,-8.672279,BCT,CUS,OTH,NE,,841,active,2025-07-10T16:23:21.559,2025-07-10T16:23:21.559
13408,8410B0603581,603581,Mungret Gate,Mungret Gate,Geata Mhungairit,Geata Mhungairit,,,E0841051,ITM,554496,653727,52.63285,-8.672212,BCT,CUS,OTH,SW,,841,active,2025-07-10T16:24:23.327,2025-07-10T16:24:23.327
13409,8410B0603591,603591,Dromdarrig,Dromdarrig,An Drom Dearg,An Drom Dearg,,,E0841051,ITM,554078,653302,52.629002,-8.678325,BCT,CUS,OTH,W,,841,active,2025-07-10T16:27:15.297,2025-09-25T13:56:33.398
13410,8410B0603601,603601,Mungret College,Mungret College,Coláiste Mhungairit,Coláiste Mhungairit,,,E0841051,ITM,553708,653415,52.629983,-8.683813,BCT,CUS,OTH,NW,,841,active,2025-07-10T16:28:22.001,2026-03-11T11:19:15.001
13411,8410B0603611,603611,Mungret Park,Mungret Park,Páirc Mhungairit,Páirc Mhungairit,,,E0841051,ITM,553565,653621,52.631824,-8.685951,BCT,CUS,OTH,N,,841,active,2025-07-10T16:29:54.895,2025-07-10T16:29:54.895
13412,8410PB14352,14352,Rathcannon,Rathcannon,Ráth Chanann,Ráth Chanann,,,E0411684,ITM,557635,633031,52.4471,-8.6232,BCT,CUS,OTH,SW,,841,active,2025-07-17T15:06:01.550,2025-07-17T15:06:01.550
13413,8410PB14354,14354,Ballytrasna,Ballytrasna,An Baile Tarsna,An Baile Tarsna,,,E0841055,ITM,573703,644176,52.54828,-8.38773,BCT,CUS,OTH,NW,,841,active,2025-07-17T15:07:57.123,2025-07-17T15:07:57.123
13414,8410PB14356,14356,Shanid,Shanid,Seanaid,Seanaid,,,E0841074,ITM,525121,645522,52.55586,-9.10424,BCT,CUS,OTH,N,,841,active,2025-07-17T15:09:25.636,2025-10-23T10:40:53.353
13415,8410PB14357,14357,Moymore,Moymore,An Maigh Mór,An Maigh Mór,,,E0411579,ITM,576598,645558,52.56083,-8.34514,BCT,CUS,OTH,SW,,841,active,2025-07-17T15:11:00.877,2025-07-17T15:11:00.877
13416,8410PB14406,14406,Nicker,Nicker,An Coinicéar,An Coinicéar,,,E0411607,ITM,575862,645689,52.56198,-8.35601,BCT,CUS,OTH,NW,,841,active,2025-07-24T15:31:17.409,2025-07-24T15:31:17.409
13417,8410PB14407,14407,Pallasgreen,Pallasgreen,Pailís Ghréine,Pailís Ghréine,,,E0411633,ITM,577067,646295,52.56748,-8.33827,BCT,CUS,OTH,SW,,841,active,2025-07-24T15:32:09.534,2025-07-24T15:32:09.534
13418,8410PB14553,14553,Tankardstown,Tankardstown,Baile Thancaird,Baile Thancaird,,,E0411832,ITM,557544,628186,52.40355,-8.62393,BCT,CUS,OTH,S,,841,active,2025-08-14T10:57:37.529,2025-08-14T10:57:37.529
13419,8410PB14554,14554,Athlacca,Athlacca,An tÁth Leacach,An tÁth Leacach,,,E0841007,ITM,555792,634223,52.45767,-8.65048,BCT,CUS,OTH,SE,,841,active,2025-08-14T11:03:25.575,2025-08-14T11:03:25.575
13420,8410PB14712,14712,Monavaha,Monavaha,Móin an Mhacha,Móin an Mhacha,,Kimehere,E0841035,ITM,525911,647013,52.56937,-9.09292,BCT,CUS,OTH,NE,,841,active,2025-08-27T09:27:36.243,2025-08-27T09:27:36.243
13421,8410PB14918,14918,Market Place,Market Place,Plás an Mhargaidh,Plás an Mhargaidh,,Scanlon's Lane,E0841030,ITM,528067,633917,52.45197,-9.05829,BCT,CUS,OTH,SE,,841,active,2025-10-23T15:26:12.541,2025-10-23T15:26:12.541
13422,8410B0333001,333001,Banoge,Banoge,An Bhánóg,An Bhánóg,,,E0841047,ITM,552483,636347,52.4764827,-8.6994632,BCT,MKD,OTH,SE,,841,active,2025-11-10T12:17:01.582,2025-11-10T12:17:01.582
13423,8410B0333011,333011,Banoge,Banoge,An Bhánóg,An Bhánóg,,,E0841047,ITM,552474,636336,52.4763764,-8.6995936,BCT,MKD,OTH,NW,,841,active,2025-11-10T12:20:50.160,2025-11-10T12:20:50.160
13424,8410B0335611,335611,Corgrigg,Corgrigg,An Chorrghráig,An Chorrghráig,,,E0841397,ITM,525525,651243,52.6073283,-9.099562,BCT,MKD,OTH,NW,,841,active,2025-11-10T12:26:08.686,2025-11-26T14:30:48.618
13425,8410B0335621,335621,Corgrigg,Corgrigg,An Chorrghráig,An Chorrghráig,,,E0841397,ITM,525562,651228,52.6072018,-9.0990129,BCT,MKD,OTH,SE,,841,active,2025-11-10T12:32:40.065,2025-11-26T14:34:48.297
13426,8410B0337491,337491,Sandylane,Sandylane,Bóthar Sceiche Gainimh,Br Sceiche Gainimh,,,E0411768,ITM,568838,651364,52.612631,-8.4601264,BCT,MKD,OTH,SE,,841,active,2026-02-27T13:46:27.615,2026-05-12T08:38:43.379
13427,8410B0607381,607381,Sandylane,Sandylane,Bóthar Sceiche Gainimh,Br Sceiche Gainimh,,,E0411768,ITM,568824,651358,52.612572,-8.46034,BCT,MKD,OTH,NW,,841,active,2026-02-27T13:47:47.995,2026-05-19T10:38:27.477
13428,8410B0335551,335551,Saint Senan's GAA,Saint Senan's GAA,CLG Naomh Seanáin,CLG Naomh Seanáin,,,E0841397,ITM,525263,651468,52.609316,-9.103481,BCT,CUS,OTH,SE,,841,active,2026-04-02T14:07:39.000,2026-04-09T10:02:51.407
13429,8410B0335631,335631,Saint Senan's GAA,Saint Senan's GAA,CLG Naomh Seanáin,CLG Naomh Seanáin,,,E0841397,ITM,525236,651490,52.60951,-9.10389,BCT,CUS,OTH,NW,,841,active,2026-04-02T14:09:25.283,2026-04-02T14:09:25.283
13430,842000018,13977,Borrisoleigh,Borrisoleigh,Buiríos Ó Luigheach,Buiríos Ó Luigheach,,,E0842054,ITM,602909,666795,52.752207,-7.956909,BCT,CUS,OTH,NW,842G000011,842,active,1969-12-31T00:00:00.000,2025-05-29T12:05:08.208
13431,842000022,13976,Borrisoleigh,Borrisoleigh,Buiríos Ó Luigheach,Buiríos Ó Luigheach,,,E0842054,ITM,602933,666789,52.75215,-7.95655,BCT,CUS,OTH,SE,842G000011,842,active,1969-12-31T00:00:00.000,2025-08-12T15:53:06.000
